,hard_ids,rand_ids
942,f2_r409,f3_r1440
943,f5_r10,f3_r479
944,f4_r731,f4_r306
945,f3_r555,f5_r526
946,f4_r442,f5_r1524
947,f3_r1209,f3_r1664
948,f4_r1371,f2_r632
949,f4_r1436,f4_r235
950,f3_r907,f4_r509
951,f3_r1446,f2_r108
952,f5_r254,f4_r32
953,f4_r665,f2_r190
954,f4_r180,f2_r91
955,f4_r918,f5_r221
956,f3_r808,f5_r1236
957,f2_r999,f2_r1653
958,f5_r1247,f3_r1437
959,f2_r1000,f5_r1565
960,f2_r478,f5_r1341
961,f3_r952,f2_r440
962,f4_r732,f2_r1420
963,f3_r245,f3_r1030
964,f3_r762,f2_r561
965,f5_r922,f2_r1660
966,f2_r1230,f4_r277
967,f4_r1172,f2_r1509
968,f2_r1333,f5_r267
969,f5_r85,f4_r989
970,f4_r248,f3_r957
971,f5_r267,f4_r193
972,f5_r1605,f2_r1435
973,f3_r98,f3_r1289
974,f3_r1689,f4_r1032
975,f2_r1675,f2_r530
976,f2_r343,f5_r332
977,f2_r503,f3_r15
978,f5_r32,f2_r531
979,f2_r1450,f2_r693
980,f2_r1175,f3_r135
981,f2_r870,f2_r1053
982,f2_r27,f4_r297
983,f3_r1452,f3_r1035
984,f4_r1691,f2_r1400
985,f4_r15,f4_r1274
986,f3_r357,f2_r849
987,f2_r1660,f3_r884
988,f5_r1395,f4_r1050
989,f3_r897,f3_r1020
990,f4_r261,f3_r528
991,f4_r336,f3_r455
992,f4_r1572,f5_r1438
993,f4_r1259,f2_r460
994,f2_r962,f4_r424
995,f2_r493,f4_r684
996,f3_r557,f2_r1299
997,f3_r936,f2_r1687
998,f2_r574,f4_r1485
999,f2_r46,f4_r70
1000,f2_r160,f2_r422
1001,f2_r561,f2_r843
1002,f2_r899,f4_r189
1003,f2_r1684,f5_r1453
1004,f3_r497,f5_r1122
1005,f3_r257,f3_r932
1006,f3_r484,f2_r498
1007,f3_r299,f2_r1437
1008,f4_r1297,f5_r146
1009,f3_r1471,f3_r875
1010,f5_r580,f5_r506
1011,f3_r369,f5_r1497
1012,f5_r1027,f5_r440
1013,f5_r1652,f3_r491
1014,f4_r1375,f5_r258
1015,f5_r429,f4_r654
1016,f2_r100,f4_r1548
1017,f4_r1522,f2_r368
1018,f5_r938,f4_r1054
1019,f4_r784,f4_r365
1020,f2_r69,f3_r74
1021,f5_r723,f4_r1232
1022,f3_r1215,f5_r912
1023,f2_r1446,f5_r1630
1024,f5_r405,f2_r1507
1025,f2_r966,f3_r251
1026,f4_r1692,f2_r461
1027,f2_r1569,f2_r349
1028,f2_r702,f5_r8
1029,f2_r1278,f5_r400
1030,f4_r569,f2_r810
1031,f2_r72,f4_r812
1032,f3_r1540,f4_r340
1033,f2_r385,f4_r720
1034,f2_r598,f3_r1586
1035,f5_r314,f4_r2
1036,f3_r1552,f2_r1412
1037,f2_r773,f5_r1394
1038,f3_r837,f2_r89
1039,f3_r763,f5_r891
1040,f2_r1313,f4_r838
1041,f4_r1268,f5_r597
1042,f5_r89,f2_r1221
1043,f3_r1502,f3_r941
1044,f2_r810,f3_r1161
1045,f2_r1129,f5_r426
1046,f3_r717,f2_r951
1047,f4_r1138,f3_r942
1048,f3_r799,f2_r75
1049,f5_r1381,f2_r237
1050,f3_r1442,f4_r959
1051,f5_r86,f3_r1328
1052,f2_r1229,f5_r1518
1053,f2_r179,f3_r591
1054,f4_r535,f4_r615
1055,f5_r215,f2_r1060
1056,f4_r205,f3_r1272
1057,f3_r1147,f3_r188
1058,f4_r420,f4_r1519
1059,f3_r1673,f5_r1207
1060,f2_r376,f5_r401
1061,f3_r871,f5_r85
1062,f3_r1388,f5_r706
1063,f2_r377,f2_r1503
1064,f3_r451,f3_r242
1065,f5_r740,f5_r113
1066,f5_r1512,f2_r1557
1067,f5_r1360,f3_r1266
1068,f3_r1503,f2_r45
1069,f2_r704,f5_r1693
1070,f3_r115,f5_r1410
1071,f5_r992,f4_r392
1072,f3_r498,f2_r1562
1073,f3_r1066,f5_r1499
1074,f4_r1497,f4_r330
1075,f3_r941,f4_r859
1076,f3_r1072,f2_r263
1077,f2_r1274,f5_r33
1078,f4_r392,f2_r1190
1079,f5_r1404,f4_r1074
1080,f2_r1299,f5_r740
1081,f5_r1401,f4_r197
1082,f4_r1524,f2_r730
1083,f5_r165,f4_r239
1084,f2_r863,f2_r1458
1085,f5_r8,f2_r1350
1086,f4_r747,f2_r290
1087,f4_r20,f2_r1192
1088,f3_r923,f3_r1024
1089,f3_r615,f2_r38
1090,f5_r271,f5_r1059
1091,f2_r1308,f5_r1282
1092,f4_r1001,f2_r1636
1093,f3_r1052,f4_r1465
1094,f5_r718,f4_r1125
1095,f5_r377,f5_r888
1096,f3_r1236,f2_r986
1097,f5_r113,f3_r736
1098,f4_r424,f3_r730
1099,f5_r419,f3_r740
1100,f3_r1630,f2_r450
1101,f2_r1391,f4_r1533
1102,f2_r693,f2_r1520
1103,f2_r604,f3_r565
1104,f2_r15,f4_r1401
1105,f2_r331,f3_r926
1106,f4_r857,f5_r361
1107,f3_r1636,f3_r1615
1108,f2_r1189,f3_r1636
1109,f5_r1544,f2_r134
1110,f5_r1569,f5_r259
1111,f4_r47,f4_r588
1112,f5_r1610,f5_r1301
1113,f3_r1694,f2_r506
1114,f3_r599,f3_r61
1115,f2_r254,f5_r1395
1116,f3_r489,f4_r1590
1117,f5_r203,f4_r731
1118,f3_r461,f3_r559
1119,f5_r491,f5_r658
1120,f4_r783,f4_r399
1121,f4_r914,f4_r139
1122,f5_r302,f2_r63
1123,f5_r1630,f2_r158
1124,f3_r981,f4_r1340
1125,f4_r1676,f3_r965
1126,f4_r801,f2_r338
1127,f5_r1180,f5_r1369
1128,f4_r694,f4_r449
1129,f2_r743,f5_r1480
1130,f4_r1159,f2_r122
1131,f4_r50,f5_r1457
1132,f5_r527,f2_r762
1133,f2_r807,f5_r608
1134,f5_r635,f3_r416
1135,f2_r1307,f5_r591
1136,f3_r626,f2_r21
1137,f3_r375,f4_r1495
1138,f5_r1213,f5_r1297
1139,f2_r158,f2_r1101
1140,f4_r1303,f5_r1509
1141,f2_r820,f3_r948
1142,f4_r734,f2_r624
1143,f2_r1482,f5_r76
1144,f4_r1040,f5_r314
1145,f5_r1626,f2_r232
1146,f4_r933,f2_r211
1147,f3_r707,f2_r832
1148,f3_r924,f2_r1166
1149,f3_r15,f5_r1286
1150,f3_r1162,f2_r280
1151,f5_r671,f5_r728
1152,f3_r1624,f4_r88
1153,f3_r1030,f4_r1300
1154,f5_r304,f3_r920
1155,f5_r589,f2_r764
1156,f5_r101,f4_r1678
1157,f4_r1527,f3_r692
1158,f4_r1555,f3_r1448
1159,f2_r1585,f2_r932
1160,f2_r909,f5_r710
1161,f2_r336,f3_r284
1162,f2_r94,f5_r272
1163,f3_r531,f3_r1325
1164,f4_r492,f2_r431
1165,f5_r522,f2_r542
1166,f5_r323,f2_r319
1167,f4_r879,f3_r502
1168,f4_r1283,f4_r866
1169,f2_r1518,f3_r507
1170,f2_r280,f2_r1171
1171,f4_r475,f5_r1516
1172,f2_r218,f4_r54
1173,f2_r1174,f4_r361
1174,f3_r1607,f2_r1177
1175,f3_r97,f3_r766
1176,f5_r174,f5_r18
1177,f5_r1446,f4_r1454
1178,f3_r148,f3_r1057
1179,f5_r665,f4_r1165
1180,f4_r1078,f2_r1039
1181,f2_r1628,f4_r224
1182,f2_r843,f3_r838
1183,f3_r224,f5_r915
1184,f4_r703,f3_r244
1185,f2_r835,f5_r1259
1186,f3_r334,f3_r433
1187,f2_r1290,f2_r988
1188,f4_r805,f3_r3
1189,f2_r1208,f2_r765
1190,f5_r920,f3_r349
1191,f4_r1249,f4_r754
1192,f5_r1295,f3_r725
1193,f3_r1639,f2_r768
1194,f3_r796,f4_r396
1195,f5_r480,f2_r269
1196,f3_r1089,f2_r415
1197,f4_r717,f5_r196
1198,f5_r46,f3_r652
1199,f2_r661,f2_r39
1200,f2_r1538,f5_r1335
1201,f3_r485,f3_r1162
1202,f2_r261,f2_r84
1203,f5_r1359,f3_r1248
1204,f2_r195,f4_r124
1205,f4_r94,f3_r706
1206,f3_r463,f2_r244
1207,f3_r33,f3_r928
1208,f3_r1611,f5_r806
1209,f2_r986,f4_r853
1210,f3_r218,f2_r1607
1211,f4_r1234,f2_r378
1212,f2_r1460,f5_r630
1213,f4_r751,f2_r1061
1214,f5_r985,f2_r33
1215,f4_r1169,f3_r929
1216,f5_r506,f2_r983
1217,f2_r1458,f5_r1073
1218,f5_r1205,f3_r771
1219,f2_r1016,f5_r1527
1220,f3_r1073,f3_r1348
1221,f5_r514,f3_r296
1222,f5_r23,f5_r910
1223,f5_r1460,f2_r262
1224,f4_r1433,f5_r671
1225,f3_r1483,f5_r529
1226,f2_r547,f2_r1652
1227,f5_r1557,f5_r1158
1228,f4_r1543,f4_r1670
1229,f5_r233,f4_r764
1230,f2_r576,f3_r968
1231,f5_r707,f2_r1525
1232,f2_r83,f2_r1110
1233,f3_r303,f2_r567
1234,f5_r1204,f4_r656
1235,f5_r1677,f4_r1234
1236,f3_r132,f3_r1168
1237,f2_r1607,f3_r214
1238,f4_r33,f5_r1618
1239,f3_r948,f2_r52
1240,f2_r1306,f3_r240
1241,f4_r330,f5_r1442
1242,f2_r1396,f2_r1279
1243,f5_r1038,f4_r1376
1244,f5_r1268,f3_r301
1245,f3_r69,f2_r1363
1246,f4_r69,f2_r1349
1247,f5_r843,f4_r1335
1248,f5_r159,f3_r518
1249,f2_r299,f4_r1543
1250,f4_r1209,f2_r1086
1251,f5_r550,f3_r792
1252,f2_r422,f2_r146
1253,f2_r1173,f3_r1395
1254,f4_r1548,f5_r724
1255,f5_r1349,f4_r243
1256,f4_r87,f5_r59
1257,f5_r765,f3_r478
1258,f4_r430,f5_r236
1259,f3_r1228,f2_r1251
1260,f4_r243,f5_r1569
1261,f5_r413,f5_r254
1262,f5_r1234,f3_r257
1263,f4_r885,f2_r1638
1264,f2_r112,f3_r174
1265,f4_r214,f3_r1067
1266,f2_r201,f3_r157
1267,f2_r596,f4_r1522
1268,f5_r464,f5_r343
1269,f5_r129,f3_r1150
1270,f2_r1279,f2_r1518
1271,f5_r124,f4_r420
1272,f5_r932,f2_r1635
1273,f4_r1129,f5_r138
1274,f5_r1527,f5_r1015
1275,f4_r1378,f2_r1580
1276,f3_r946,f4_r353
1277,f5_r1429,f5_r581
1278,f5_r147,f4_r127
1279,f4_r951,f4_r225
1280,f4_r1428,f3_r1688
1281,f2_r498,f4_r1107
1282,f3_r319,f2_r1450
1283,f2_r449,f4_r1301
1284,f4_r343,f5_r1159
1285,f3_r222,f2_r515
1286,f2_r319,f3_r1340
1287,f4_r812,f5_r1107
1288,f5_r1592,f2_r1097
1289,f3_r1345,f5_r294
1290,f2_r1476,f5_r1205
1291,f4_r941,f4_r973
1292,f4_r1069,f4_r1665
1293,f5_r1160,f2_r1179
1294,f5_r730,f4_r51
1295,f5_r214,f2_r94
1296,f3_r1268,f5_r673
1297,f3_r301,f2_r996
1298,f2_r1367,f4_r936
1299,f5_r1559,f4_r230
1300,f3_r968,f5_r734
1301,f2_r487,f3_r1174
1302,f3_r1351,f4_r858
1303,f2_r1382,f3_r641
1304,f5_r1255,f2_r177
1305,f4_r365,f4_r38
1306,f4_r369,f2_r156
1307,f2_r212,f5_r175
1308,f4_r310,f5_r131
1309,f5_r1323,f4_r1299
1310,f4_r1397,f4_r375
1311,f4_r1103,f5_r351
1312,f3_r240,f3_r1160
1313,f4_r582,f2_r85
1314,f4_r802,f4_r442
1315,f2_r1005,f4_r438
1316,f3_r772,f4_r512
1317,f3_r843,f5_r454
1318,f5_r1195,f4_r802
1319,f3_r692,f4_r1265
1320,f5_r1390,f4_r33
1321,f2_r952,f5_r464
1322,f2_r198,f4_r1438
1323,f4_r158,f5_r1200
1324,f2_r290,f3_r1384
1325,f4_r1318,f4_r1256
1326,f5_r1531,f2_r658
1327,f5_r269,f3_r68
1328,f4_r684,f3_r570
1329,f3_r1168,f2_r1696
1330,f4_r1110,f3_r1354
1331,f3_r1321,f5_r1018
1332,f3_r1099,f4_r167
1333,f2_r292,f5_r1150
1334,f2_r684,f5_r896
1335,f2_r1534,f3_r836
1336,f3_r321,f4_r1426
1337,f3_r83,f3_r1042
1338,f5_r288,f2_r1610
1339,f5_r138,f4_r1425
1340,f4_r1607,f5_r852
1341,f4_r1250,f5_r835
1342,f5_r999,f4_r1431
1343,f2_r1150,f3_r1675
1344,f3_r660,f5_r1627
1345,f5_r322,f5_r188
1346,f4_r1089,f5_r187
1347,f3_r1621,f3_r489
1348,f4_r461,f2_r1160
1349,f3_r1603,f2_r1155
1350,f2_r1499,f3_r1199
1351,f5_r1623,f4_r582
1352,f4_r314,f2_r1133
1353,f4_r1325,f5_r827
1354,f4_r1050,f5_r521
1355,f5_r590,f3_r375
1356,f4_r325,f5_r1387
1357,f2_r1168,f2_r647
1358,f4_r509,f2_r1288
1359,f2_r208,f3_r894
1360,f3_r1193,f3_r907
1361,f4_r150,f3_r435
1362,f5_r305,f4_r97
1363,f2_r1516,f4_r1452
1364,f3_r456,f2_r910
1365,f5_r369,f2_r1118
1366,f3_r785,f3_r1334
1367,f3_r1078,f5_r1624
1368,f2_r1251,f2_r829
1369,f3_r728,f5_r64
1370,f5_r1035,f5_r450
1371,f2_r1358,f5_r78
1372,f4_r323,f4_r660
1373,f5_r1438,f2_r1624
1374,f2_r1155,f5_r1157
1375,f3_r1662,f3_r663
1376,f5_r1549,f2_r734
1377,f2_r330,f5_r460
1378,f4_r1256,f5_r1370
1379,f2_r380,f5_r965
1380,f3_r1518,f4_r504
1381,f3_r1330,f2_r1254
1382,f3_r294,f3_r527
1383,f2_r552,f3_r1606
1384,f2_r1183,f2_r1443
1385,f2_r690,f4_r665
1386,f3_r406,f2_r1559
1387,f5_r13,f3_r536
1388,f5_r940,f5_r1184
1389,f5_r1018,f5_r635
1390,f2_r776,f5_r818
1391,f5_r1281,f4_r1076
1392,f2_r1158,f3_r241
1393,f3_r1560,f5_r233
1394,f5_r406,f3_r1003
1395,f4_r1400,f2_r1242
1396,f4_r244,f3_r1394
1397,f5_r1577,f2_r1396
1398,f4_r11,f5_r350
1399,f4_r75,f3_r1200
1400,f3_r51,f3_r897
1401,f2_r75,f4_r1235
1402,f4_r660,f3_r82
1403,f4_r1668,f4_r1446
1404,f3_r764,f5_r1412
1405,f3_r1515,f2_r568
1406,f2_r1124,f2_r813
1407,f2_r1657,f4_r972
1408,f2_r513,f5_r290
1409,f4_r821,f5_r843
1410,f5_r588,f3_r531
1411,f4_r10,f5_r934
1412,f5_r157,f4_r1268
1413,f2_r1108,f5_r588
1414,f2_r1369,f5_r383
1415,f5_r846,f2_r711
1416,f2_r30,f3_r520
1417,f4_r906,f3_r365
1418,f2_r1266,f5_r1464
1419,f3_r675,f5_r201
1420,f2_r738,f5_r510
1421,f5_r1015,f3_r682
1422,f3_r662,f2_r306
1423,f5_r338,f4_r827
1424,f2_r52,f3_r1132
1425,f3_r217,f4_r95
1426,f5_r1324,f3_r1539
1427,f5_r517,f3_r1468
1428,f3_r781,f2_r1108
1429,f2_r658,f2_r1645
1430,f4_r1316,f3_r883
1431,f4_r891,f2_r34
1432,f3_r225,f3_r1144
1433,f3_r242,f4_r324
1434,f5_r1178,f5_r1423
1435,f4_r95,f4_r134
1436,f3_r401,f3_r629
1437,f2_r925,f4_r10
1438,f4_r983,f5_r1398
1439,f2_r955,f3_r115
1440,f5_r451,f3_r1279
1441,f2_r1032,f2_r257
1442,f4_r1193,f5_r856
1443,f5_r766,f5_r637
1444,f5_r94,f5_r1090
1445,f3_r371,f4_r286
1446,f3_r1429,f3_r1169
1447,f4_r1363,f5_r1279
1448,f4_r119,f4_r205
1449,f4_r501,f5_r1278
1450,f2_r361,f2_r815
1451,f3_r841,f2_r203
1452,f4_r1670,f3_r975
1453,f2_r584,f5_r1087
1454,f4_r1665,f2_r17
1455,f3_r71,f3_r269
1456,f4_r1452,f2_r499
1457,f3_r882,f3_r401
1458,f5_r470,f4_r1127
1459,f5_r1519,f5_r46
1460,f2_r7,f5_r1235
1461,f4_r1136,f4_r734
1462,f4_r1351,f5_r1039
1463,f4_r286,f4_r1420
1464,f2_r879,f2_r283
1465,f2_r591,f4_r912
1466,f3_r403,f3_r357
1467,f4_r275,f3_r1116
1468,f3_r215,f5_r102
1469,f2_r913,f4_r87
1470,f2_r1303,f2_r195
1471,f5_r729,f3_r891
1472,f4_r70,f2_r1004
1473,f4_r1372,f5_r387
1474,f3_r792,f3_r153
1475,f4_r470,f4_r145
1476,f5_r1366,f3_r940
1477,f4_r656,f4_r374
1478,f4_r1517,f5_r537
1479,f5_r177,f5_r943
1480,f5_r296,f5_r1391
1481,f3_r1640,f2_r672
1482,f5_r1141,f5_r562
1483,f3_r12,f3_r760
1484,f5_r511,f4_r121
1485,f2_r824,f2_r249
1486,f5_r447,f2_r1505
1487,f3_r1088,f3_r1271
1488,f3_r147,f5_r487
1489,f5_r45,f2_r505
1490,f2_r1304,f2_r120
1491,f4_r781,f4_r762
1492,f3_r1039,f5_r665
1493,f2_r1564,f2_r72
1494,f5_r455,f4_r196
1495,f2_r536,f3_r1633
1496,f3_r1406,f4_r1449
1497,f5_r1659,f2_r1497
1498,f4_r334,f3_r253
1499,f3_r397,f2_r1146
1500,f5_r990,f5_r241
1501,f4_r258,f2_r1495
1502,f3_r1077,f3_r161
1503,f3_r669,f3_r963
1504,f3_r850,f2_r384
1505,f3_r1654,f3_r1505
1506,f5_r1368,f3_r818
1507,f5_r1441,f5_r593
1508,f5_r265,f3_r505
1509,f3_r1488,f4_r1164
1510,f2_r1353,f3_r1123
1511,f4_r562,f4_r811
1512,f3_r1265,f3_r1079
1513,f3_r1578,f2_r442
1514,f2_r1595,f5_r1246
1515,f4_r152,f2_r884
1516,f4_r779,f3_r695
1517,f3_r1274,f4_r1448
1518,f5_r1175,f2_r1536
1519,f2_r1469,f2_r1381
1520,f5_r1243,f4_r1334
1521,f4_r1258,f5_r1272
1522,f4_r1547,f4_r632
1523,f4_r727,f4_r1608
1524,f5_r392,f5_r1102
1525,f4_r614,f2_r258
1526,f3_r1535,f4_r287
1527,f4_r1538,f4_r446
1528,f5_r1182,f2_r182
1529,f5_r266,f5_r1657
1530,f4_r740,f4_r1160
1531,f4_r1147,f3_r1632
1532,f5_r183,f2_r44
1533,f5_r532,f2_r1143
1534,f3_r581,f5_r297
1535,f4_r28,f3_r1501
1536,f5_r57,f3_r223
1537,f3_r987,f3_r532
1538,f2_r1594,f2_r641
1539,f4_r567,f3_r1679
1540,f4_r1687,f2_r1629
1541,f2_r439,f5_r960
1542,f2_r9,f5_r908
1543,f2_r474,f4_r411
1544,f5_r1086,f2_r342
1545,f2_r1056,f4_r427
1546,f5_r1006,f5_r1113
1547,f3_r754,f4_r1666
1548,f4_r1066,f3_r1678
1549,f4_r1161,f3_r1296
1550,f4_r836,f3_r1310
1551,f2_r1024,f5_r301
1552,f4_r426,f3_r379
1553,f3_r53,f3_r137
1554,f2_r1583,f5_r507
1555,f2_r1170,f5_r1399
1556,f5_r1206,f5_r584
1557,f2_r1381,f5_r27
1558,f3_r1355,f5_r1621
1559,f2_r786,f2_r1540
1560,f5_r754,f4_r1056
1561,f5_r1102,f3_r741
1562,f5_r44,f4_r1226
1563,f5_r303,f3_r477
1564,f2_r782,f5_r127
1565,f4_r765,f4_r878
1566,f2_r1284,f5_r130
1567,f3_r1244,f3_r404
1568,f2_r1010,f5_r1251
1569,f5_r342,f3_r1148
1570,f5_r1151,f3_r1204
1571,f3_r389,f5_r1298
1572,f4_r133,f5_r106
1573,f5_r877,f4_r1087
1574,f2_r357,f4_r1350
1575,f4_r570,f4_r846
1576,f4_r775,f3_r1496
1577,f3_r1,f2_r1348
1578,f5_r21,f4_r1459
1579,f4_r1377,f3_r1435
1580,f4_r828,f5_r210
1581,f5_r962,f5_r1
1582,f2_r253,f3_r1063
1583,f4_r1358,f2_r451
1584,f2_r286,f4_r220
1585,f3_r1343,f2_r6
1586,f5_r1539,f5_r1472
1587,f5_r1663,f5_r424
1588,f2_r123,f2_r529
1589,f4_r220,f2_r676
1590,f2_r404,f3_r832
1591,f4_r1221,f5_r1078
1592,f5_r758,f3_r1065
1593,f4_r844,f2_r874
1594,f4_r411,f4_r659
1595,f3_r106,f2_r221
1596,f2_r470,f4_r1689
1597,f3_r274,f5_r501
1598,f2_r662,f3_r1547
1599,f5_r1267,f5_r1376
1600,f2_r323,f4_r346
1601,f2_r287,f5_r91
1602,f2_r1677,f4_r460
1603,f4_r742,f2_r1564
1604,f2_r28,f3_r186
1605,f3_r1079,f4_r1323
1606,f3_r779,f3_r316
1607,f3_r139,f5_r805
1608,f5_r1342,f3_r123
1609,f2_r73,f4_r695
1610,f4_r677,f5_r1060
1611,f5_r473,f4_r1392
1612,f5_r1101,f3_r1424
1613,f3_r718,f4_r943
1614,f5_r1504,f5_r570
1615,f3_r909,f4_r1424
1616,f5_r973,f2_r1401
1617,f3_r346,f5_r1111
1618,f4_r587,f3_r197
1619,f5_r1211,f4_r1266
1620,f4_r1034,f4_r792
1621,f4_r1081,f3_r1011
1622,f3_r504,f4_r620
1623,f2_r25,f4_r1219
1624,f2_r685,f2_r922
1625,f4_r1116,f2_r627
1626,f4_r103,f2_r1575
1627,f3_r908,f4_r1341
1628,f3_r541,f2_r1577
1629,f4_r938,f5_r717
1630,f4_r418,f4_r1008
1631,f3_r1648,f3_r1256
1632,f5_r374,f5_r227
1633,f4_r845,f3_r1365
1634,f5_r110,f3_r574
1635,f2_r1037,f2_r729
1636,f5_r1174,f2_r1647
1637,f4_r443,f5_r98
1638,f4_r397,f5_r432
1639,f4_r1139,f5_r636
1640,f2_r1373,f4_r725
1641,f3_r578,f2_r411
1642,f2_r1691,f2_r1202
1643,f3_r185,f4_r520
1644,f5_r390,f3_r318
1645,f5_r106,f5_r1417
1646,f3_r1065,f3_r969
1647,f3_r1180,f3_r530
1648,f3_r459,f5_r652
1649,f4_r1469,f4_r1628
1650,f3_r94,f2_r82
1651,f4_r534,f2_r1481
1652,f2_r1228,f3_r1306
1653,f3_r1241,f2_r968
1654,f2_r803,f5_r318
1655,f3_r1080,f5_r67
1656,f2_r41,f2_r126
1657,f5_r268,f3_r1592
1658,f2_r1238,f2_r1491
1659,f2_r1690,f4_r398
1660,f5_r642,f3_r125
1661,f2_r816,f4_r1615
1662,f5_r1383,f5_r1105
1663,f3_r1631,f3_r427
1664,f4_r468,f4_r1514
1665,f4_r998,f4_r23
1666,f3_r1627,f5_r1339
1667,f4_r25,f2_r1055
1668,f3_r560,f2_r902
1669,f4_r860,f5_r467
1670,f3_r90,f4_r956
1671,f5_r621,f4_r166
1672,f4_r1448,f2_r1639
1673,f3_r798,f5_r839
1674,f2_r1199,f2_r1583
1675,f3_r360,f5_r1267
1676,f2_r1543,f2_r633
1677,f5_r333,f2_r1184
1678,f4_r482,f5_r1046
1679,f4_r1307,f3_r1648
1680,f2_r270,f3_r667
1681,f3_r582,f4_r1610
1682,f5_r1068,f4_r1311
1683,f2_r781,f3_r1684
1684,f3_r1579,f2_r1063
1685,f2_r124,f5_r683
1686,f5_r1208,f5_r152
1687,f2_r1424,f3_r758
1688,f4_r1244,f2_r1198
1689,f2_r1671,f3_r17
1690,f4_r886,f2_r645
1691,f5_r1350,f2_r885
1692,f4_r1152,f2_r703
1693,f3_r342,f3_r1619
1694,f3_r1146,f4_r523
1695,f2_r551,f5_r1138
1696,f2_r577,f2_r356
1697,f4_r1088,f3_r67
1698,f3_r1336,f3_r441
1699,f2_r1604,f2_r926
1700,f4_r529,f2_r777
1701,f2_r671,f2_r171
1702,f3_r1581,f4_r1565
1703,f2_r1348,f2_r1506
1704,f5_r997,f2_r1321
1705,f3_r976,f4_r577
1706,f4_r1096,f3_r419
1707,f4_r245,f5_r139
1708,f2_r1389,f4_r1482
1709,f4_r1180,f5_r1260
1710,f2_r1599,f3_r384
1711,f2_r407,f4_r996
1712,f4_r393,f2_r53
1713,f2_r1647,f5_r60
1714,f2_r1573,f2_r1114
1715,f5_r121,f5_r1218
1716,f4_r1039,f4_r1662
1717,f3_r633,f2_r906
1718,f5_r1191,f4_r851
1719,f5_r93,f2_r1630
1720,f2_r1031,f5_r1193
1721,f3_r794,f4_r364
1722,f4_r651,f5_r1262
1723,f3_r879,f5_r1459
1724,f5_r1459,f4_r988
1725,f5_r571,f3_r448
1726,f5_r443,f2_r142
1727,f3_r540,f5_r286
1728,f3_r685,f5_r1183
1729,f5_r363,f3_r93
1730,f3_r698,f3_r1464
1731,f4_r601,f2_r731
1732,f2_r1634,f4_r1223
1733,f3_r116,f2_r1561
1734,f5_r785,f4_r480
1735,f5_r1270,f4_r226
1736,f2_r464,f4_r554
1737,f2_r288,f3_r359
1738,f3_r1217,f5_r1554
1739,f3_r1435,f4_r1005
1740,f4_r1140,f2_r459
1741,f5_r1272,f3_r625
1742,f4_r271,f3_r1188
1743,f2_r435,f5_r511
1744,f2_r564,f4_r810
1745,f4_r416,f3_r459
1746,f4_r1523,f5_r1174
1747,f5_r565,f4_r1698
1748,f5_r618,f2_r779
1749,f5_r416,f4_r102
1750,f2_r652,f3_r1697
1751,f4_r1191,f2_r1250
1752,f5_r1564,f4_r219
1753,f3_r711,f2_r233
1754,f3_r268,f2_r1096
1755,f4_r571,f5_r1420
1756,f3_r448,f2_r767
1757,f2_r627,f5_r421
1758,f3_r1679,f2_r522
1759,f3_r954,f3_r1337
1760,f2_r1300,f5_r1221
1761,f4_r769,f3_r2
1762,f2_r236,f2_r379
1763,f4_r489,f3_r672
1764,f5_r930,f3_r1625
1765,f3_r1238,f3_r99
1766,f5_r610,f4_r14
1767,f2_r233,f5_r93
1768,f3_r1100,f4_r954
1769,f4_r65,f3_r1180
1770,f3_r767,f4_r241
1771,f3_r667,f4_r64
1772,f4_r1580,f5_r1504
1773,f4_r34,f3_r852
1774,f2_r957,f4_r445
1775,f3_r1491,f4_r1658
1776,f2_r971,f2_r616
1777,f2_r93,f3_r992
1778,f2_r709,f5_r1203
1779,f3_r1419,f5_r392
1780,f2_r381,f5_r503
1781,f2_r960,f5_r1611
1782,f4_r173,f5_r1309
1783,f4_r1399,f4_r948
1784,f5_r638,f3_r1444
1785,f3_r1165,f5_r1415
1786,f3_r742,f2_r746
1787,f4_r1662,f4_r160
1788,f2_r6,f2_r1695
1789,f2_r1095,f2_r57
1790,f3_r197,f4_r1469
1791,f3_r1587,f5_r1528
1792,f3_r872,f4_r688
1793,f2_r880,f5_r617
1794,f5_r1021,f2_r685
1795,f4_r554,f4_r1496
1796,f5_r1353,f2_r1136
1797,f2_r405,f3_r43
1798,f5_r1329,f3_r380
1799,f4_r1023,f5_r185
1800,f5_r1147,f3_r1333
1801,f5_r921,f3_r1129
1802,f2_r1152,f5_r1287
1803,f3_r292,f5_r954
1804,f5_r1112,f4_r497
1805,f4_r315,f3_r1077
1806,f5_r5,f2_r1614
1807,f4_r1504,f5_r961
1808,f4_r560,f2_r159
1809,f5_r260,f2_r66
1810,f5_r913,f4_r980
1811,f3_r1305,f2_r880
1812,f5_r169,f3_r290
1813,f5_r1427,f4_r1355
1814,f3_r1616,f4_r253
1815,f3_r852,f3_r313
1816,f2_r1286,f5_r800
1817,f2_r181,f5_r649
1818,f5_r1,f4_r407
1819,f5_r284,f5_r1136
1820,f2_r1249,f2_r216
1821,f2_r1676,f3_r286
1822,f5_r624,f5_r261
1823,f5_r483,f2_r1291
1824,f5_r1378,f5_r1679
1825,f3_r551,f2_r1359
1826,f4_r1130,f5_r895
1827,f5_r847,f5_r786
1828,f5_r17,f3_r1366
1829,f2_r1096,f4_r687
